0 0 0.0 0.0 0 
0 0 0.0 0.0 0 
0 0 0.0 0.0 0 
0 0 0.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
3 4 12.75 0.0 0 
3 4 12.75 0.0 0 
3 4 12.75 0.0 0 
3 4 12.75 0.0 0 
3 4 12.75 0.0 0 
4 4 12.5 0.0 0 
4 4 12.5 0.0 0 
4 4 12.5 0.0 0 
4 4 12.5 0.0 0 
4 4 12.5 0.0 0 
5 4 12.25 0.0 0 
5 4 12.25 0.0 0 
5 4 12.25 0.0 0 
5 4 12.25 0.0 0 
5 4 12.25 0.0 0 
6 4 12.75 0.0 0 
6 4 12.75 0.0 0 
6 4 12.75 0.0 0 
6 4 12.75 0.0 0 
6 4 12.75 0.0 0 
7 4 14.0 0.0 0 
7 4 14.0 0.0 0 
7 4 14.0 0.0 0 
7 4 14.0 0.0 0 
7 4 14.0 0.0 0 
8 4 14.5 0.0 0 
8 4 14.5 0.0 0 
8 4 14.5 0.0 0 
8 4 14.5 0.0 0 
8 4 14.5 0.0 0 
9 4 14.25 0.0 0 
9 4 14.25 0.0 0 
9 4 14.25 0.0 0 
9 4 14.25 0.0 0 
9 4 14.25 0.0 0 
10 4 14.0 0.0 0 
10 4 14.0 0.0 0 
10 4 14.0 0.0 0 
10 4 14.0 0.0 0 
10 4 14.0 0.0 0 
11 4 14.5 0.0 0 
11 4 14.5 0.0 0 
11 4 14.5 0.0 0 
11 4 14.5 0.0 0 
11 4 14.5 0.0 0 
12 4 14.25 0.0 0 
12 4 14.25 0.0 0 
12 4 14.25 0.0 0 
12 4 14.25 0.0 0 
12 4 14.25 0.0 0 
13 4 14.75 0.0 0 
13 4 14.75 0.0 0 
13 4 14.75 0.0 0 
13 4 14.75 0.0 0 
13 4 14.75 0.0 0 
14 4 14.5 0.0 0 
